video_id,title,length,publish_date,views,url,text,start,duration
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,muscle exercise hekia every every single,129.64,6.39
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,day I don't really especially running I,133.96,4.44
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,don't like running that's why I do it,136.03,6.42
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,I I don't especially don't like starting,138.4,6.6
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,to run getting out there starting to run,142.45,7.59
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,the first mile first two miles is it,145.0,7.56
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,something that I don't want to do in the,150.04,3.54
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,moment and I do it,152.56,7.08
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,I think that's those little moments you,153.58,7.409
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,know it sounds dramatic to call that,159.64,7.55
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,suffering but it really is discomfort,160.989,10.5
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,struggle that trains your mind in the,167.19,7.269
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,way that in other things that you are,171.489,4.831
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,deeply passionate about that are,174.459,4.711
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,long-term parts of your life allows you,176.32,5.49
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,to pursue them long-term through the,179.17,5.789
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,dark parts through the struggle through,181.81,6.929
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,the suffering of mental and physical so,184.959,5.761
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,mental is the self-doubt you know,188.739,4.021
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,there's so many days that wake up full,190.72,7.59
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,of doubt and I think those days those,192.76,9.06
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,moments are not something you can take,198.31,5.179
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,on without practice,201.82,4.35
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,it's especially if you do difficult,203.489,5.411
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,things especially if you do things that,206.17,5.76
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,are not traditional or so on but really,208.9,6.99
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,everybody hits the wall often enough if,211.93,9.36
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,you do something big I think that's,215.89,7.08
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,something you have to take serious in,221.29,2.94
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,you have to practice and practice and,222.97,3.84
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,practice and a big part of practice at,224.23,9.68
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,least for me is habits so most things I,226.81,10.62
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,have noticed myself getting good at and,233.91,5.919
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,most things I care about that I want to,237.43,5.76
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,solve are things I do every day without,239.829,4.571
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,exception,243.19,4.84
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,to me to me it's better to do something,244.4,6.809
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,for one minute a day every day without,248.03,8.25
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,exception then then doing it once a,251.209,9.81
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,month for entire day I think there's,256.28,7.68
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,something about that ritual that,261.019,8.43
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,multiplies your minds ability to to,263.96,7.47
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,really take on the fold depths of,269.449,5.0
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,whatever the task is,271.43,3.019
wKw1tpN7NVE,Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,293.0,20200219.0,147230.0,https://www.youtube.com/watch?v=wKw1tpN7NVE,you,279.689,2.06
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,first question is you've reached a high,0.08,3.28
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,level of ability slash,1.76,4.16
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,expertise in a number of fields martial,3.36,3.68
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,arts ai,5.92,4.24
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,music etc i'm curious to know how you,7.04,4.88
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,think about the learning process when,10.16,3.519
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,juggling all of these things,11.92,3.2
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,it takes a huge amount of time and,13.679,3.6
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,dedication to master any one of these,15.12,3.04
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,skills,17.279,2.481
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,where do you draw the line between,18.16,3.279
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,balance and obsession,19.76,3.92
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,put another way how deeply do you,21.439,3.201
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,immerse yourself,23.68,2.96
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,on learning something how do you,24.64,3.2
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,schedule your day,26.64,4.08
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,for work slash learning is it,27.84,5.36
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,appropriate to spend nearly every waking,30.72,4.72
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,hour learning and developing a skill,33.2,4.08
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,do you try to learn a number of things,35.44,3.04
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,at once or,37.28,3.76
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,narrow your focus to one thing so first,38.48,4.399
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,of all obviously i have not achieved,41.04,3.92
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,mastery in any of these things,42.879,3.601
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,and i should also say that i don't think,44.96,3.84
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,i've figured out the art of learning,46.48,5.28
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,very much but i can give my two cents of,48.8,4.399
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,the way i see it,51.76,3.92
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,so one passion i think is exceptionally,53.199,4.961
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,important for learning anything and if i,55.68,4.48
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,look back at my life i certainly,58.16,4.719
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,have spent days and weeks and months at,60.16,3.52
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,a time,62.879,3.441
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,really obsessed with things now to me,63.68,4.56
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,that's not necessarily useful,66.32,4.96
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,on the long journey of learning a skill,68.24,5.6
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,from the beginner to mastery what has,71.28,3.68
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,been useful to me,73.84,3.279
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,and if i have a philosophy on it is,74.96,4.0
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,probably centered around,77.119,4.64
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,the rigor of discipline so making sure,78.96,4.64
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,that every single day you do a minimum,81.759,2.801
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,amount,83.6,3.36
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,of that particular thing and you do it,84.56,3.36
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,for weeks,86.96,4.159
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,months years and also,87.92,5.44
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,the way to remove motivation from the,91.119,3.921
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,picture is to build a habit,93.36,4.16
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,when i'm first learning something i try,95.04,4.56
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,to set the goal of doing a minimum,97.52,5.52
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,of two hours a day of that thing,99.6,6.559
_ySbzVXiwzQ,How to learn and master a new skill,578.0,20201121.0,807817.0,https://www.youtube.com/watch?v=_ySbzVXiwzQ,for a year to build the foundation so,103.04,5.039
